"row_id","pr_id","pr_number","pr_title","filename","line_number","rule_name","severity","message","fix_hint","line_content","feature_0","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","label","notes","review_priority","review_reason"
"279","22382139","2300","Renamed Descriptor -> Element","src/core/ReactElement.js","104","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Record the component responsible for creating this element.","2","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"280","22382139","2300","Renamed Descriptor -> Element","src/core/ReactElement.js","193","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// easily accessed on elements. E.g. <Foo />.type === Foo.type.","2","0","0","0","0","6","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"281","22382139","2300","Renamed Descriptor -> Element","src/core/ReactElement.js","195","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// that created the element, and it may not even be a constructor.","2","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"282","22382139","2300","Renamed Descriptor -> Element","src/core/ReactPropTransferer.js","132","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* @param {ReactElement} element Component receiving the properties.","3","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"283","22382139","2300","Renamed Descriptor -> Element","src/core/ReactPropTransferer.js","133","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* @return {ReactElement} The supplied `component`.","3","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"284","22382139","2300","Renamed Descriptor -> Element","src/core/ReactPropTransferer.js","144","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","typeof element.type === 'string' ?","5","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"285","22382139","2300","Renamed Descriptor -> Element","src/core/ReactPropTransferer.js","145","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","element.type :","5","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"287","22382139","2300","Renamed Descriptor -> Element","src/core/instantiateReactComponent.js","30","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* Given an `element` create an instance that will actually be mounted.","1","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"288","22382139","2300","Renamed Descriptor -> Element","src/core/instantiateReactComponent.js","34","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","* @return {object} A new instance of the element's constructor.","1","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"289","22382139","2300","Renamed Descriptor -> Element","src/core/instantiateReactComponent.js","42","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","element && (typeof element.type === 'function' ||","4","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"290","22382139","2300","Renamed Descriptor -> Element","src/core/instantiateReactComponent.js","63","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// element. We need to turn this into a real component instance.","4","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"291","22382139","2300","Renamed Descriptor -> Element","src/core/shouldUpdateReactComponent.js","34","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","if (prevElement && nextElement &&","2","0","0","0","0","1","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"292","22382139","2300","Renamed Descriptor -> Element","src/core/shouldUpdateReactComponent.js","35","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","prevElement.type === nextElement.type &&","4","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
"293","22382139","2300","Renamed Descriptor -> Element","src/core/shouldUpdateReactComponent.js","36","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","prevElement.key === nextElement.key &&","4","0","0","0","0","2","0","0","1","0","","65","critical severity; syntax rule noisy area; likely missed true positive (code-like but labeled 0)"
