"row_id","pr_id","pr_number","pr_title","filename","line_number","rule_name","severity","message","fix_hint","line_content","feature_0","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","label","notes"
"89","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","464","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","// PR #12501 changed it to ""_context"" for 16.3.1+","7","0","0","0","0","2","0","0","1","0",""
"90","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","468","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","case CONTEXT_NUMBER:","6","0","0","0","0","0","0","0","1","0",""
"91","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","469","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","case CONTEXT_SYMBOL_STRING:","6","0","0","0","0","0","0","0","1","0",""
"92","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","470","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","case SERVER_CONTEXT_SYMBOL_STRING:","6","0","0","0","0","0","0","0","1","0",""
"93","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","472","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","fiber.type._context === undefined &&","8","0","0","0","0","2","0","0","1","0",""
"94","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","475","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// In 19+, Context.Provider === Context, so this is a provider.","8","0","0","0","0","2","0","0","1","0",""
"95","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","480","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// 16.3-16.5 read from ""type"" because the Consumer is the actual context object.","7","0","0","0","0","3","0","0","1","0",""
"96","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","481","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// 16.6+ should read from ""type._context"" because Consumer can be different (in DEV).","7","0","0","0","0","4","0","0","1","0",""
"97","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","486","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// If you change the name, figure out a more resilient way to detect it.","7","0","0","0","0","1","0","0","1","0",""
"98","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","488","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","case CONSUMER_SYMBOL_STRING:","6","0","0","0","0","0","0","0","1","0",""
"99","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","489","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","// 19+","7","0","0","0","0","0","0","0","1","0",""
"100","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","492","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","case STRICT_MODE_NUMBER:","6","0","0","0","0","0","0","0","1","0",""
"101","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","493","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","case STRICT_MODE_SYMBOL_STRING:","6","0","0","0","0","0","0","0","1","0",""
"102","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","495","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","case PROFILER_NUMBER:","6","0","0","0","0","0","0","0","1","0",""
"103","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","496","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","case PROFILER_SYMBOL_STRING:","6","0","0","0","0","0","0","0","1","0",""
"104","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","498","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","case SCOPE_NUMBER:","6","0","0","0","0","0","0","0","1","0",""
"105","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","499","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","case SCOPE_SYMBOL_STRING:","6","0","0","0","0","0","0","0","1","0",""
"106","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","501","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","default:","6","0","0","0","0","0","0","0","1","0",""
"107","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","502","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Unknown element type.","7","0","0","0","0","1","0","0","1","0",""
"108","3375976237","35986","[DevTools] chore: extract getInternalReactConstants","packages/react-devtools-shared/src/backend/fiber/shared/DevToolsFiberInternalReactConstants.js","503","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// This may mean a new element type that has not yet been added to DevTools.","7","0","0","0","0","1","0","0","1","0",""
"109","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-client/src/ReactFlightClient.js","1553","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","typeof value === 'object' &&","5","0","0","0","0","0","0","0","1","0",""
"110","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-client/src/ReactFlightClient.js","1554","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","value !== null &&","5","0","0","0","0","0","0","0","1","0",""
"111","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-client/src/ReactFlightClient.js","2257","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// we get that deep.","6","0","0","0","0","1","0","0","1","0",""
"112","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-client/src/ReactFlightClient.js","2264","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","case ERRORED:","6","0","0","0","0","0","0","0","1","0",""
"113","3211718312","35632","[Flight] Add more DoS mitigations to Flight Reply, and harden Flight","packages/react-client/src/ReactFlightClient.js","2268","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// accessed or the connection closed. So we just log that it was omitted.","5","0","0","0","0","2","0","0","1","0",""
